gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041435,detection_pct_0041534,det_max,n_cells_0041435,n_cells_0041534,log2_detection_ratio
NXN,,,no,True,ENSG00000167693,Nucleoredoxin,Cytoplasm,pigmented epithelial cell;pigmented ciliary epithelial cell;lens epithelial cell;anterior lens cell;cortical thymic epithelial cell;dermis microvascular lymphatic vessel endothelial cell;smooth muscle cell of sphincter of pupil,,3.125,2.222,3.125,14501,5370,-0.492
OIT3,,,no,True,ENSG00000138315,Oncoprotein-induced transcript 3 protein (Liver-specific zona pellucida domain-containing protein),Nucleus envelope,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid,,0.032,,0.032,148,0,
OLFM1,,,no,True,ENSG00000130558,Noelin (Neuronal olfactomedin-related ER localized protein) (Olfactomedin-1),Secreted,vein endothelial cell;retinal blood vessel endothelial cell;lung microvascular endothelial cell;lung endothelial cell;Cajal-Retzius cell;visceromotor neuron;peripheral nervous system neuron,,0.897,0.917,0.917,4163,2217,0.032
OSR2,,,no,True,ENSG00000164920,Protein odd-skipped-related 2,Nucleus,endosteal cell;uterine smooth muscle cell;decidual cell;connective tissue cell;reticular cell;myofibroblast cell;stromal cell;stromal cell of ovary;theca cell;mesenchymal cell,,0.096,0.19,0.19,447,460,0.983
P2RY1,,,no,True,ENSG00000169860,P2Y purinoceptor 1 (P2Y1) (ADP receptor) (Purinergic receptor),Cell membrane,enteric smooth muscle cell;neuron,,0.308,0.348,0.348,1428,842,0.179
PAEP,,,no,True,ENSG00000122133,Glycodelin (GD) (Placental protein 14) (PP14) (Pregnancy-associated endometrial alpha-2 globulin) (PAEG) (PEG) (Progestagen-associated endometrial protein) (Progesterone-associated endometrial protein) (Zona-binding inhibitory factor-1) (ZIF-1),Secreted,endothelial cell of uterus;uterine smooth muscle cell;chorionic trophoblast cell;stromal cell;stromal cell of ovary,,0.039,,0.039,182,0,
PAGE4,,,no,True,ENSG00000101951,P antigen family member 4 (PAGE-4) (G antigen family C member 1) (PAGE-1),Cytoplasm,Hofbauer cell;uterine smooth muscle cell;placental villous trophoblast;syncytiotrophoblast cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;stromal cell;stromal cell of ovary;mesenchymal cell,,0.036,0.064,0.064,166,155,0.842
PALLD,,,no,True,ENSG00000129116,Palladin (SIH002) (Sarcoma antigen NY-SAR-77),Cytoplasm,muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;smooth muscle cell;enteric smooth muscle cell;tracheobronchial smooth muscle cell;muscle precursor cell;smooth muscle myoblast;cardiac muscle myoblast;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,,5.538,3.229,5.538,25700,7805,-0.778
PALMD,,,no,True,ENSG00000099260,Palmdelphin (Paralemmin-like protein),Cytoplasm,vasa recta descending limb cell;retinal blood vessel endothelial cell;kidney afferent arteriole endothelial cell;kidney efferent arteriole endothelial cell;endothelial cell of artery;lung microvascular endothelial cell;lung endothelial cell;fat cell;white fat cell;adipocyte of breast;adipocyte of epicardial fat of left ventricle,,0.689,0.73,0.73,3197,1765,0.084
PAPPA,,,no,True,ENSG00000182752,Pappalysin-1,Secreted,kidney collecting duct epithelial cell;kidney collecting duct principal cell;corneal endothelial cell;renal principal cell;follicular dendritic cell;trophoblast giant cell;preadipocyte;brown preadipocyte;mesothelial fibroblast;kidney collecting duct cell,,0.098,0.12,0.12,455,289,0.286
PARM1,,,no,True,ENSG00000169116,Prostate androgen-regulated mucin-like protein 1 (PARM-1),Cell membrane,pancreatic PP cell;PP cell;renal interstitial pericyte,,2.694,2.019,2.694,12503,4880,-0.416
PAX6,,,no,True,ENSG00000007372,Paired box protein Pax-6 (Aniridia type II protein) (Oculorhombin),Nucleus,pigmented epithelial cell;pigmented ciliary epithelial cell;corneal epithelial cell;pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;pancreatic PP cell;enteroendocrine cell;PP cell;conjunctival epithelial cell;endocrine cell;smooth muscle cell of sphincter of pupil;radial glial cell;Mueller cell;forebrain radial glial cell;retinal ganglion cell;medium spiny neuron;glycinergic neuron,,0.074,0.122,0.122,345,295,0.715
PCDH17,,,no,True,ENSG00000118946,Protocadherin-17 (Protocadherin-68),Cell membrane,endothelial tip cell;lung endothelial cell;PP cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;Purkinje cell,,0.323,0.279,0.323,1498,674,-0.211
PCDH18,,,no,True,ENSG00000189184,Protocadherin-18,Cell membrane,mesenchymal stem cell;interstitial cell of Cajal;mesodermal cell;muscle cell;smooth muscle cell;enteric smooth muscle cell;stromal cell of ovary;interstitial cell of ovary;mesangial cell;mesenchymal cell;mural cell,,0.653,0.803,0.803,3032,1940,0.297
PDE3A,,,no,True,ENSG00000172572,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",Membrane,cardiac endothelial cell;endocardial cell;muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;smooth muscle cell;ciliary muscle cell;muscle precursor cell;smooth muscle myoblast;cardiac muscle myoblast;immature innate lymphoid cell;neuron;amacrine cell;hepatic stellate cell;fibroblast of cardiac tissue;kidney interstitial fibroblast;pericyte;mesangial cell;renal interstitial pericyte;kidney interstitial cell,,0.14,0.121,0.14,652,292,-0.218
PDE4B,,,no,True,ENSG00000184588,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",Cytoplasm,lung endothelial cell;endothelial cell;endothelial cell of vascular tree;retinal pigment epithelial cell;inflammatory macrophage;neuron associated cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;glial cell;macroglial cell;astrocyte;Bergmann glial cell;oligodendrocyte;retina horizontal cell,,2.4,1.651,2.4,11136,3990,-0.54
PDE5A,,,no,True,ENSG00000138735,"cGMP-specific 3',5'-cyclic phosphodiesterase",,muscle cell;smooth muscle cell;smooth muscle cell of sphincter of pupil;ciliary muscle cell,,0.791,0.654,0.791,3671,1580,-0.275
PDGFB,,,no,True,ENSG00000100311,Platelet-derived growth factor subunit B (PDGF subunit B) (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide) (Proto-oncogene c-Sis) (Becaplermin),Secreted,squamous epithelial cell;blood vessel endothelial cell;endothelial cell;endothelial cell of vascular tree,PDGF,0.497,0.85,0.85,2306,2054,0.774
PDGFD,,,no,True,ENSG00000170962,Platelet-derived growth factor D (PDGF-D) (Iris-expressed growth factor) (Spinal cord-derived growth factor B) (SCDGF-B),Secreted,cholangiocyte;kidney capillary endothelial cell;melanocyte;neuron;fibroblast of cardiac tissue,PDGF,0.257,0.27,0.27,1192,653,0.073
PDGFRA,,,no,True,ENSG00000134853,Platelet-derived growth factor receptor alpha (PDGF-R-alpha) (PDGFR-alpha),Cell membrane,mesenchymal stem cell;interstitial cell of Cajal;mesodermal cell;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;keratocyte;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;fibroblast of breast;mesothelial fibroblast;myofibroblast cell;stromal cell;stromal cell of ovary;interstitial cell of ovary;mesangial cell;mesenchymal cell;fibro/adipogenic progenitor cell,PDGF,3.315,2.469,3.315,15383,5967,-0.425
PDGFRB,,,no,True,ENSG00000113721,Platelet-derived growth factor receptor beta (PDGF-R-beta) (PDGFR-beta),Cell membrane,cerebral cortex endothelial cell;muscle cell;smooth muscle cell;vascular associated smooth muscle cell;bronchial smooth muscle cell;smooth muscle myoblast;connective tissue cell;fibroblast;keratocyte;hepatic stellate cell;preadipocyte;brown preadipocyte;pancreatic stellate cell;pericyte;renal interstitial pericyte;mural cell,PDGF,3.703,5.218,5.218,17187,12611,0.495
PDLIM2,,,no,True,ENSG00000120913,PDZ and LIM domain protein 2 (PDZ-LIM protein mystique),Cytoplasm,cerebral cortex endothelial cell;syncytiotrophoblast cell;decidual cell;pancreatic stellate cell,,1.251,1.418,1.418,5805,3426,0.18
PDPN,,,no,True,ENSG00000162493,Podoplanin (Aggrus) (Glycoprotein 36) (Gp36) (PA2.26 antigen) (T1-alpha) (T1A),Cytoplasm,mesothelial cell of pleura;medullary thymic epithelial cell;endothelial cell of lymphatic vessel;connective tissue cell;fibroblast;fibroblast of mammary gland;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast,,1.493,1.336,1.493,6928,3229,-0.16
PECAM1,,,no,True,ENSG00000261371,Platelet endothelial cell adhesion molecule (PECAM-1) (EndoCAM) (GPIIA') (PECA1) (CD antigen CD31),Cell membrane,"epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of uterus;cardiac endothelial cell;endocardial cell;surface ectodermal cell;non-classical monocyte;CD14-low, CD16-positive monocyte",PECAM1;PECAM2,9.535,9.067,9.535,44251,21914,-0.073
PELO,,,no,True,ENSG00000152684,Protein pelota homolog (hPelota) (Protein Dom34 homolog),Cytoplasm,cerebral cortex endothelial cell;muscle cell;smooth muscle cell,,1.888,1.511,1.888,8761,3651,-0.322
PFKP,,,no,True,ENSG00000067057,"ATP-dependent 6-phosphofructokinase, platelet type (ATP-PFK) (PFK-P)",Cytoplasm,corneal endothelial cell,,2.991,2.502,2.991,13883,6048,-0.258
PGF,,,no,True,ENSG00000119630,Placenta growth factor (PlGF),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;endothelial cell;endothelial cell of vascular tree;cerebral cortex endothelial cell;trophoblast giant cell;extravillous trophoblast;syncytiotrophoblast cell;myofibroblast cell,VEGF,0.846,1.0,1.0,3924,2418,0.243
PGR,,,no,True,ENSG00000082175,Progesterone receptor (PR) (Nuclear receptor subfamily 3 group C member 3),Nucleus;Cytoplasm,pancreatic PP cell;uterine smooth muscle cell;neuron;myofibroblast cell;stromal cell;stromal cell of ovary,5alphaP,0.1,0.133,0.133,466,321,0.404
PIEZO2,,,no,True,ENSG00000154864,Piezo-type mechanosensitive ion channel component 2 (Protein FAM38B),Membrane,lens epithelial cell;dermis microvascular lymphatic vessel endothelial cell;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;mesothelial fibroblast,,0.432,0.47,0.47,2005,1137,0.123
PINK1,,,no,True,ENSG00000158828,"Serine/threonine-protein kinase PINK1, mitochondrial",Mitochondrion outer membrane,cerebral cortex endothelial cell,,6.042,3.506,6.042,28040,8474,-0.785
PIP4K2A,,,no,True,ENSG00000150867,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,Cell membrane,"endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Kupffer cell;melanocyte;enucleate erythrocyte;CD8-positive, alpha-beta cytokine secreting effector T cell;neuron associated cell;glial cell;macroglial cell;oligodendrocyte;Schwann cell",,2.975,1.833,2.975,13807,4430,-0.699
PITX2,,,no,True,ENSG00000164093,Pituitary homeobox 2 (ALL1-responsive protein ARP1) (Homeobox protein PITX2) (Paired-like homeodomain transcription factor 2) (RIEG bicoid-related homeobox transcription factor) (Solurshin),Nucleus,corneal endothelial cell;neuron,,0.082,0.143,0.143,380,345,0.802
PKD1L1,,,no,True,ENSG00000158683,Polycystin-1-like protein 1 (Polycystin-1L1) (PC1-like 1 protein) (Polycystic kidney disease protein 1-like 1),Cell projection,cardiac endothelial cell,,0.343,0.31,0.343,1590,750,-0.143
PLA2G5,,,no,True,ENSG00000127472,Phospholipase A2 group V,Secreted,smooth muscle cell;smooth muscle myoblast;connective tissue cell;fibroblast of cardiac tissue;pericyte;mural cell,,0.044,0.079,0.079,204,191,0.846
PLAT,,,no,True,ENSG00000104368,Tissue-type plasminogen activator (t-PA) (t-plasminogen activator) (tPA),Secreted,interstitial cell of Cajal;vasa recta ascending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;epithelial cell of urethra;fibroblast of connective tissue of glandular part of prostate,,0.26,0.256,0.26,1205,619,-0.02
PLCB1,,,no,True,ENSG00000182621,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Nucleus membrane,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;cardiac endothelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle epithelial cell;Schwann cell;mesangial cell,,0.86,0.969,0.969,3989,2342,0.173
PLCE1,,,no,True,ENSG00000138193,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1",Cytoplasm,corneal endothelial cell;pigmented ciliary epithelial cell;kidney glomerular epithelial cell;podocyte;parietal epithelial cell;retinal pigment epithelial cell;smooth muscle myoblast;Schwann cell,,0.171,0.141,0.171,793,341,-0.276
PLCG2,,,no,True,ENSG00000197943,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",Membrane raft,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;brush cell;intestinal tuft cell;tuft cell of colon;endothelial cell of lymphatic vessel;ionocyte;melanocyte of skin,,1.317,1.066,1.317,6110,2577,-0.304
PLG,,,no,True,ENSG00000122194,Plasminogen,Secreted,hepatoblast;epithelial cell;epithelial cell of proximal tubule;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Kupffer cell;hepatic stellate cell,PARs,0.074,0.134,0.134,342,324,0.863
PLVAP,,,no,True,ENSG00000130300,Plasmalemma vesicle-associated protein (Fenestrated endothelial-linked structure protein) (Plasmalemma vesicle protein 1) (PV-1),Cell membrane,epithelial cell of stratum germinativum of esophagus;epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;endocardial cell,,3.352,3.778,3.778,15557,9132,0.173
PLXDC1,,,no,True,ENSG00000161381,Plexin domain-containing protein 1 (Tumor endothelial marker 3) (Tumor endothelial marker 7),Secreted,epithelial cell of thymus;cerebral cortex endothelial cell;interneuron;bipolar neuron;retinal bipolar neuron;ON-bipolar cell;rod bipolar cell;OFF-bipolar cell,,1.262,1.247,1.262,5857,3014,-0.017
PMP22,,,no,True,ENSG00000109099,Peripheral myelin protein 22 (PMP-22) (Growth arrest-specific protein 3) (GAS-3),Cell membrane,endosteal cell;Hofbauer cell;surface ectodermal cell;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;keratocyte;fibroblast of lung;bronchus fibroblast of lung;tendon cell;chondrocyte;adventitial cell,,1.68,1.339,1.68,7799,3236,-0.328
PNMA1,,,no,True,ENSG00000176903,Paraneoplastic antigen Ma1 (37 kDa neuronal protein) (Neuron- and testis-specific protein 1),Nucleus,enteric smooth muscle cell;peripheral nervous system neuron,,1.333,1.293,1.333,6186,3125,-0.044
PNP,,,no,True,ENSG00000198805,Purine nucleoside phosphorylase (PNP),Cytoplasm,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;placental villous trophoblast;reticulocyte;enucleated reticulocyte,,0.662,0.529,0.662,3071,1278,-0.324
PODXL,,,no,True,ENSG00000128567,Podocalyxin (GCTM-2 antigen) (Gp200) (Podocalyxin-like protein 1) (PC) (PCLP-1),Apical cell membrane;Cell projection,endothelial tip cell;vasa recta descending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell;kidney glomerular epithelial cell;podocyte,SELL,1.027,1.279,1.279,4766,3091,0.317
PON2,,,no,True,ENSG00000105854,Serum paraoxonase/arylesterase 2 (PON 2),Membrane,skeletal muscle satellite stem cell;type I pneumocyte;cerebral cortex endothelial cell;skeletal muscle satellite cell;radial glial cell;forebrain radial glial cell,,0.911,0.788,0.911,4229,1905,-0.209
POSTN,,,no,True,ENSG00000133110,Periostin (PN) (Osteoblast-specific factor 2) (OSF-2),Golgi apparatus,glioblast;Schwann cell precursor;neural crest cell;basal cell of epidermis;stem cell of epidermis;lung microvascular endothelial cell;lung endothelial cell;cardiac endothelial cell;endocardial cell;muscle cell;smooth muscle cell;glutamatergic neuron;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;myofibroblast cell;interstitial cell of ovary;mesenchymal cell,PERIOSTIN,0.87,0.499,0.87,4038,1207,-0.801
